Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
Liberia;LBR;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-31.183368869936;-38.2995735607676;-33.9285714285714;-34.088486140725;-32.2228144989339;-26.4658848614073;-27.771855010661;-22.9477611940298;-19.0298507462687;6.39658848614073;22.6545842217484;24.0938166311301;34.3816631130064;45.3091684434968;81.5565031982943;91.0980810234542;78.3848614072495;49.4136460554371;39.2857142857143;111.700426439232;136.007462686567;160.421108742004;141.844349680171;215.085287846482;228.62473347548;269.189765458422;227.985074626866;71.0820895522388;169.056503198294;122.494669509595;124.09381663113;131.503198294243;123.747334754797;131.103411513859;
Libya;LBY;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.735384275835016;5.0367232331159;11.8624012948158;30.2126759527196;47.5768183824611;55.1737456471627;43.6896120457109;42.2841360537545;46.383466575114;51.0759478149983;49.43382461131;52.9525724655451;64.8857840011771;63.1707047917995;76.9523394967875;76.1890602776007;64.7515204276816;75.1661435087547;84.7399332973662;95.1732551866203;35.6040634655942;92.6777306390701;91.9208887145029;89.4409975967433;67.0076389229487;56.8017681102555;69.8060228554613;75.5496223453823;76.1813968316249;40.0954558830742;78.8982416989553;78.3234832507725;93.7447888567365;96.0413703467556;
St. Lucia;LCA;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.419580419580434;0.979020979020984;-1.67832167832167;18.4615384615385;16.3636363636364;15.3846153846154;18.4615384615385;21.2587412587413;22.7972027972028;35.3846153846154;44.8951048951049;36.3636363636364;58.7412587412587;53.8461538461539;61.3986013986014;79.020979020979;93.5664335664336;109.230769230769;125.594405594406;154.965034965035;97.4825174825175;104.055944055944;133.146853146853;148.671328671329;155.104895104895;174.685314685315;174.545454545455;262.517482517483;312.167832167832;288.251748251748;294.685314685315;314.125874125874;315.384615384615;330.06993006993;
Latin America & Caribbean;LCN;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.02151269553899;4.84015708692041;8.37434346412273;14.947227997612;16.7547158240594;24.6224973737529;31.3179901733142;36.6887833222096;35.8401592622952;39.9505817003952;40.1161691567284;40.2392746513211;43.5589690753901;50.1534001781114;54.942467034526;58.7140489535981;64.2998312841475;68.3478826196774;63.4026238541861;75.1747784147712;81.0074036290845;89.6592834791991;93.273720467863;94.0116697462031;92.9960908515235;89.2138392371106;87.9259655737618;82.8986330255662;83.2236340174335;64.0322809042805;77.80359452713;78.6771628845014;81.1030268889789;83.5106488221019;
Least developed countries: UN classification;LDC;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.02059941273662;3.38241373489139;3.48862094129626;10.8797917860224;25.2810370289631;34.3009399138379;42.936821998583;47.3322584118367;56.6204042785952;60.1211214098574;72.1023311086092;78.0236154847182;93.8231005326311;102.814424507147;113.083425162468;125.897809792065;142.119465162308;157.760769264512;178.375202544719;199.321417035423;218.449348201456;238.505761641254;263.313983860227;288.910186454128;311.716422771144;352.451871121078;390.207270208945;413.271115494688;434.730288195049;423.519246899188;467.987233867205;477.077985864738;478.667504981371;491.990461290198;
Low income;LIC;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.955578205839469;-9.31931309430115;-14.0566916536571;-15.4239488046241;-17.1641271110996;-20.1036293496071;-20.22625053221;-25.5202755880114;-21.6557472228315;-17.5288425561562;-14.8294218586708;-15.6841059517205;-12.2344046344201;-9.27823293379952;0.382829937941093;4.9594488239772;2.78545163662638;9.42067168126751;9.5480408221193;9.88478460010064;0.274917104261566;-6.47466680428864;-16.5663488459107;-13.8100558659218;-23.5680390158308;-22.1851961758293;1.91760744190848;3.18417691305303;8.48124685512277;3.59637194059893;2.27927800069671;3.55663359438503;6.08032822841808;6.98749790341519;
Liechtenstein;LIE;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sri Lanka;LKA;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.39490445859874;30.0401037980656;27.2988912479359;46.8105685303138;47.2847369662656;107.846190139184;107.308327435716;114.076433121019;136.567586694975;170.504836046237;168.322717622081;180.695918848785;203.354564755839;213.250766690257;240.412833215381;211.262090115593;233.191790516631;213.857041755131;201.420146260911;218.905402217504;275.277188016042;322.130219391366;250.011795234725;321.809389006841;364.994102382637;454.045765510734;452.269403161123;418.586930879925;465.53432413305;433.484312337815;438.325076669026;390.613352205709;409.089407879217;450.476527482897;
Lower middle income;LMC;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.89553362371918;8.0829668521664;11.7510276552058;15.1084064999032;22.7381356464532;29.8132425859033;36.0585937381013;40.1749444525719;47.464881157853;52.42320484189;56.8650726646555;61.2308712390487;65.7516485580967;77.3321460822649;84.3990533494879;93.1805236050534;106.657862172566;117.950786653996;127.754877878807;142.225504652367;155.502428741267;172.102368791455;179.86944244781;198.914358457563;208.251718741034;219.631143178379;236.678492251516;250.6763453534;255.674226693111;240.516119971084;267.298809804404;285.646004508009;306.947221690076;327.054777350497;
Low & middle income;LMY;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.60404530860191;3.65853711299806;6.29894107972752;8.76890415400775;15.4252769003303;16.6106660149436;20.5456578898281;22.2139663555616;22.6706470681343;28.1532440887453;32.0190162020662;38.1755540494391;50.5623240310242;64.920824419698;78.4478893450737;91.9718558780252;105.113854825995;112.133357768763;119.535432622603;136.543516314481;152.627489113442;161.950342567059;170.959499140119;176.297801792459;174.71504943213;177.306106614651;185.631220485108;196.522000072603;202.933188094095;199.384240562872;216.417839935066;219.939028940646;232.313207167073;238.645370829353;
Lesotho;LSO;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.1838235294118;6.34191176470589;2.66544117647058;11.9485294117647;14.9816176470588;19.0257352941177;18.2904411764706;16.2683823529412;21.2316176470588;222.426470588235;235.569852941176;254.227941176471;260.294117647059;274.080882352941;274.908088235294;280.882352941177;392.463235294118;301.194852941176;370.772058823529;380.055147058824;400.183823529412;429.779411764706;434.099264705882;450.643382352941;448.345588235294;504.319852941176;561.121323529412;596.415441176471;620.036764705882;546.323529411765;602.573529411765;801.746323529412;811.305147058824;819.669117647059;
Late-demographic dividend;LTE;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.20579201613629;-0.864967018351448;-0.94047704291022;-1.59439941625261;2.85487080417194;2.70006018763105;2.62052232126721;3.26540788870941;2.92980438299352;6.72272125941632;10.1225618255885;15.0643510686132;26.5454324616013;38.6465351047666;50.6709850215961;62.4576714512294;72.3894937873342;77.212434767195;82.3513568069704;97.6037718416709;112.407371465811;117.904716110737;125.546677628064;127.319999396188;125.515163805426;125.909589522744;130.622604047327;139.881217824302;145.276466068548;145.015924240706;157.708246226584;156.558231158205;165.054160643403;168.890766575155;
Lithuania;LTU;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.2795517377848;-40.5266739365019;-53.8236391124727;-55.2011115445173;-56.9589690880153;-55.5908923959991;-57.1018982242051;-54.6590058168172;-62.0420644433878;-66.8111143062954;-64.7195656320913;-64.4934984326197;-64.431714323948;-62.7988485947674;-60.2591515931474;-59.5866443826287;-55.6737457398861;-54.9252184509557;-62.387144349886;-60.0225497760682;-59.2273285063905;-58.7410277800714;-61.9489612012881;-62.3837277171484;-61.1056223538891;-61.505368384189;-60.241214271275;-60.0868963592931;-59.295091722353;-59.4158127457484;-59.1945857759885;-62.5016015465958;-63.0451308712698;-63.0718944943811;
Luxembourg;LUX;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.01132018766801;1.62122451705542;3.47870368824403;-4.22753911141535;-24.2106757050073;-23.6313091680163;-28.6352328318835;-34.8312824537091;-31.8267577179303;-26.5289766750705;-22.0752007747149;-16.2481425208288;-12.725193261316;-0.820630123720634;1.13285358890021;-0.30387524418547;-5.31698195114622;-6.39473728148532;-11.4262100746331;-6.38805870469004;-7.41739435326333;-9.27236905815371;-13.8163057452457;-18.021304659977;-22.2830714774682;-24.5195598817892;-23.293206217755;-20.3179002554556;-19.0915465914214;-33.2735044162089;-30.036899136794;-39.3443307231229;-42.0499891473127;-40.3319252667257;
Latvia;LVA;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8.29701668272245;-27.0843208913763;-38.5746542909716;-46.5459679597943;-52.925975197639;-52.8484996763358;-55.0708238400334;-57.0943621267031;-59.9043788960758;-63.1435692768781;-60.9095218435096;-60.9309295533434;-59.6561514034793;-59.4385063535025;-59.0704976273122;-56.4709900046383;-54.5631552925465;-56.7834406267362;-60.4879938427349;-54.7384946302328;-58.0337528225046;-59.083750019114;-60.3478243140613;-61.3952729737858;-61.0175798074326;-61.870829956522;-62.1180380343645;-58.6734355806332;-59.6933600419999;-62.9080844687065;-61.6169956827785;-64.6935894103195;-64.8281521578462;-65.3031994332054;
Macao SAR, China;MAC;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.94977217336016;15.4498251562997;28.2716965137226;40.2988237787433;27.2968104270425;47.4409240224648;56.6387623185334;72.6396100455653;82.1341528027975;54.6254106177811;65.2749814559712;81.3394087103953;86.09727667691;115.619370562679;116.954540637915;115.566387623185;104.270424923175;69.2698950937798;79.4744092402246;82.2825050333793;78.9657730210872;84.6985270742821;92.349263537141;121.373317791671;192.35986012504;178.255801631875;205.870509695878;125.241072374695;138.137119847409;136.611211189997;116.943944050016;77.8637278796228;78.0756596375967;83.8402034544877;
St. Martin (French part);MAF;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;MAR;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.82345032077682;12.299931882232;15.6621892961609;25.2285061728945;30.3275440650725;28.7741918249774;35.6376134739617;38.9451095449466;46.2737800018699;49.4521639634746;64.7141057205569;70.4146279567786;69.6501952264137;90.68077698777;98.8295319463428;102.047539969102;104.887115947126;120.254573462564;117.955042273086;131.697468067014;150.559856819123;160.671561054445;160.416453334877;164.7359212149;172.230211343167;171.629617427464;184.320892565369;190.266282595243;219.972752892779;200.905565622343;225.583341866605;222.003819937581;211.854272497785;211.832011789271;
Monaco;MCO;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moldova;MDA;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-19.3748016003973;-35.859019206653;-45.4284017085152;-55.7373236404323;-61.4625468694507;-66.8040141936254;-69.7247706422018;-72.3799466324712;-76.5861753585336;-78.3273774165465;-77.428175415107;-77.0271332082434;-75.2623589202033;-75.1966709725274;-73.8156525893309;-74.5042760025269;-74.7758280924409;-75.0841528611973;-75.4597370596315;-73.2694054454994;-73.1754308217908;-73.747450270452;-76.4463134603719;-74.7277407431853;-73.9159131410468;-73.5255570117955;-73.8951695786228;-72.1457958142005;-71.3672836305006;-72.1897973102514;-69.6619113621292;-73.9504857450868;-74.2044372365803;-74.2022371617778;
Madagascar;MDG;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.90604692146712;8.28285053419979;12.2590593677718;38.2641260050666;55.8211256746338;49.6860887762969;64.2361493556559;83.3351690714836;88.0823879281859;86.6064544553365;88.390791937438;28.4612842824099;70.6795902632449;84.5908139662958;96.9490031941844;88.8313690935125;98.6342108161692;105.969820464809;95.6052428681573;116.808018504241;152.715056724309;213.988324705364;235.896023791166;245.159158497632;276.50622315233;258.112126886221;291.320630025333;260.755589822668;341.799757682564;244.542350479128;351.922017843375;382.872563057605;406.024892609318;415.772662187466;
Maldives;MDV;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.69978858350952;13.7420718816068;34.1437632135307;188.054968287526;254.122621564482;259.830866807611;220.507399577167;262.896405919662;262.367864693446;563.636363636364;486.363636363636;610.46511627907;510.46511627907;681.07822410148;623.890063424947;784.249471458774;828.118393234672;910.46511627907;940.380549682875;1013.84778012685;1109.61945031712;1424.52431289641;1613.84778012685;2218.28752642706;1579.06976744186;1733.0866807611;1599.89429175476;1365.4334038055;1501.79704016913;1176.955602537;1676.74418604651;1791.64904862579;1796.61733615222;1889.85200845666;
Middle East, North Africa, Afghanistan & Pakistan;MEA;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.58636707066551;11.4235179864083;17.9875880474978;26.8071711107692;30.885840283245;35.0276767563149;41.0362793473438;42.4142031741492;47.9759156741454;54.2439099898003;61.9151214950971;67.2863252405082;73.3577290038392;83.982548291559;95.8867520443943;107.390147019833;118.045080359566;129.700347384557;137.342380499031;147.076877482998;153.010067816113;166.359522320554;171.527423161622;181.347390761302;185.84660912825;191.113171373771;198.622838940469;195.363951354161;202.429840920308;201.475588548687;216.229063690966;223.67158739701;229.761694213922;236.246436478419;
Mexico;MEX;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.15288482285417;7.43586069995252;10.5950545893928;19.5091183705174;12.6339446769948;18.0388210417296;24.5337591162128;32.5705605661762;28.804522504639;36.9673671945799;36.2916842877487;38.4180554956199;45.2414102619428;48.6067751262245;54.4304147067708;60.1686445432184;62.5627411211323;63.0527596772105;59.3494497907047;64.6546929616364;67.9661675225478;74.766219306952;70.5492081301515;66.0250118672593;69.3098692443792;71.3953998187546;72.8520260648168;65.0725931040435;70.4304147067708;51.5688430501014;56.2922711776636;56.3732274629957;64.1895309196047;64.3264488844776;
Marshall Islands;MHL;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Middle income;MIC;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.70298602899594;4.01926004997907;6.86473152316811;9.44135119521949;16.3311084010554;17.6311500120266;21.6789243644286;23.5407528166014;23.9027114608503;29.4229903255066;33.321181499115;39.6725982000558;52.3077764777059;66.9832077468474;80.6177292688771;94.3903898050596;107.958101102955;114.988285295192;122.592562606954;140.064030804053;156.862171002501;166.631762299221;176.171831966039;181.581902291564;180.226382732801;182.851022567239;190.737591186094;201.895878356419;208.338033598162;204.826218538158;222.369880507888;225.953437483934;238.601412627059;245.084365498101;
North Macedonia;MKD;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-11.5422423191721;-21.3150792657861;-19.1998355704098;-21.6153419956748;-22.1014816535898;-8.1875212239281;-17.3222998695287;-9.13745956283177;-16.2955085699988;-19.2373684116459;-17.5939661489518;-22.3418705653161;-15.6217047059034;-17.7744812425158;-13.6467623456239;-13.7870636807206;-7.40826794874087;-9.36444388840235;-18.4876052260013;-18.0077210416257;-8.45650658612001;-14.0292398706011;-21.3892513091813;-25.3677324802059;-29.1093992958124;-31.89665957713;-28.6849207342139;-32.5954853353827;-22.4517881717932;-32.2585834033351;-31.7795928580365;-26.6840628406999;-28.327465103394;-34.7884756304624;
Mali;MLI;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.0234888819292;13.9367366113373;11.024115252114;10.9301597243971;13.9680551205763;24.1465706232383;23.3636078922643;28.1553398058253;33.4794863764485;149.295333542123;160.977137488256;173.441904165362;180.895709364234;186.282492953335;195.897275289696;255.371124334482;323.457563419981;389.038521766364;528.656435953649;522.267460068901;578.233636078923;611.305981835265;758.502975258378;811.650485436893;1005.91919824616;1334.23113059818;1516.37958033198;1710.83620419668;1814.75101785155;2043.18822424053;2186.50172251801;2246.63326025681;2147.72940808018;2221.35922330097;
Malta;MLT;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4.46616994702614;-6.28364701322192;21.1637021404884;8.3379990525001;2.75636332314053;0.400534045393863;6.68418105861579;2.67453378698479;4.125931349326;-8.04944226710884;7.45079460786424;0.0990568069253683;12.5586803910591;12.2744304233602;13.4803393772342;14.5355097118739;17.2918730350144;17.6924070804083;8.46720358327233;11.7489986648865;11.193419182566;17.3349412119385;2.6185451569835;2.04573840389337;-27.9813945475688;-41.1904044101813;-32.8911667169129;-32.4949394892114;-27.9469400060295;-30.2123261122357;-29.9108488737672;-22.6366337912916;-23.0070201128386;-22.1198156682028;
Myanmar;MMR;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3.18774534133466;2.63953435906692;14.7723683616839;37.6190046473853;66.9471641925732;75.5515950006768;74.7642467175021;90.0780580246357;108.563822587195;126.548752425213;97.9605649054731;99.5352614718224;147.222848892298;139.838920723729;153.62541172224;135.879619185128;146.442268645941;88.6093940351036;75.7140278843117;94.7480034291387;106.932725714028;183.303253169697;220.818481252538;300.268465460452;345.350358705951;418.44515634165;661.492126517168;656.185985651762;675.867436718856;683.25587691197;618.262419347561;600.063168343636;604.80079411632;607.548617064477;
Middle East, North Africa, Afghanistan & Pakistan (excluding high income);MNA;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.57561138994824;13.2279085185414;19.1303284634757;27.4714179299616;32.6448973851812;35.5272124912616;42.1891789150789;40.1101533093236;45.840033952244;52.1892228621403;59.3210618488968;62.5019344554692;67.2002206142481;78.6960655765493;90.780550035142;101.063409017498;110.788312969625;117.447925086584;124.556676170742;128.631808694675;129.741817292604;140.517008925334;144.555037573168;151.538979003036;151.155886190923;158.190115615301;171.911298506961;173.041836660701;181.303036647768;182.707019695503;200.345486683883;205.563493929498;210.492831763429;214.843151368433;
Montenegro;MNE;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mongolia;MNG;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0089215768298;-1.44966116261912;-9.2075540580625;-20.851999178576;-21.3265996851208;-33.5042097977624;-34.8238121677226;-34.6184561793138;-34.1803634040417;-31.2399698811217;-31.4544528023487;-26.5434023684391;-28.7909095749131;-27.1594703336654;-15.3545433110991;-3.27428714851802;0.475361084279613;0.441895663946323;5.93859095368841;13.3694354231474;23.4874010298223;34.3142250853749;45.8719643441158;48.5431133488998;37.1009819058557;45.3981244153059;60.294039352292;74.6035488557108;92.6961720122605;71.2478798895641;89.2979106929624;89.8044554643707;106.516630032172;110.359068748621;
Northern Mariana Islands;MNP;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Mozambique;MOZ;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-16.1459678113435;-0.043032963249845;16.283673293743;-1.43730097254496;8.2279025733712;4.43239521473449;15.4488338066959;11.5758671142095;11.0250451846114;35.2095705310268;63.2326361993287;71.0388157328514;117.368103967639;139.289095447113;129.434546862897;143.316980807298;179.197865565023;171.056028918151;192.882347878475;210.319304587314;265.68551510457;304.673379808934;340.433772269559;398.390567174456;455.830966520355;617.09269300284;615.397194250796;593.295464325673;642.688699543851;584.516739822704;686.978225320596;837.877614252517;822.540666150271;770.358894913504;
Mauritania;MRT;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.799604016405;223.815584782916;220.605289209447;233.290906519587;246.867486918399;243.54405317494;237.60429925046;245.071418469806;256.074105501344;49.6535143544053;65.5352849667657;83.8070994201669;92.7591571206336;110.253146655353;117.550558619714;139.060953189082;165.987837646726;197.383679818979;196.605854900297;197.963512940178;220.322443784472;257.304483099986;227.436006222599;279.394710790553;289.902418328384;271.192193466271;438.679111865366;527.280441238863;534.450572761986;555.550841465139;523.829727054165;610.832979776552;582.704002262763;608.754065902984;
Mauritius;MUS;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.10133939853426;13.141268637857;24.732541487659;28.4643248252043;31.5895880717715;37.8485384550586;38.4382107657316;51.8406199983152;86.092157358268;105.820908095358;117.639625979277;122.154831101002;132.625726560526;134.596916856204;150.972959312611;179.866902535591;187.616881475866;193.816864628085;189.630191222306;209.636930334428;208.019543425154;215.36517563811;224.926290961166;236.155336534412;236.172184314717;242.422710807851;254.401482604667;251.427849380844;254.24142869177;215.474686210092;235.936315390447;241.15912728498;264.12265184062;271.114480667172;
Malawi;MWI;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0377407600208;25.6702238417491;27.4206142634045;32.756376887038;35.8602290473712;45.1392503904217;63.5085892764185;73.5489328474753;78.52680895367;101.61374284227;106.051535658511;103.702498698595;105.45939614784;104.763144195731;132.190265486726;146.395106715252;165.447683498178;178.748047891723;170.555700156169;191.846694429984;273.464341488808;269.794377928162;226.854502863092;223.516397709526;219.429984383134;219.22826652785;251.900052056221;255.166579906299;264.875065070276;238.7753774076;298.158511192087;264.543206663196;206.136127017179;212.005465903175;
Malaysia;MYS;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.89101300443;23.069747082618;23.4025412810714;35.9219051226092;41.155807910692;60.5451057211421;75.7844102061027;71.7554893968416;85.7638899668137;102.969070628739;114.837902527311;127.477407558029;142.993937060918;163.240831861319;181.132090115205;191.392054538512;218.017918732402;235.476420351359;207.201796840318;234.503804470991;238.805448884115;241.171330028157;268.115397630083;290.210045293539;292.49148611857;284.14772709634;269.166244982476;294.703853520882;296.070265521341;292.833748808678;300.339468708963;329.938594503308;338.311379885198;359.383585671223;
North America;NAC;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.931833931066219;0.739794583214298;2.91439145848271;4.74938126768978;5.95924446050943;9.07369465037617;14.398261132181;15.3858233264178;15.8760989389876;19.314036312248;18.2103903151952;15.7917553031308;17.373854313537;18.7220601681995;19.2889605295345;17.3399295558915;19.2330423821101;15.4968429346217;7.22286886311377;12.1592492500171;8.46566499097193;4.25332616836751;6.92735918879676;7.37426929359058;5.2215773183517;3.30002056833611;2.34643659430166;5.6578465307898;2.81938296429636;-7.53676412638835;-1.99101014201296;-0.599110630087388;-4.40115566875197;-3.94428862362325;
Namibia;NAM;Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990);EN.GHG.CO2.ZG.AR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8.98606439211916;-0.744834214320023;14.6804420951466;32.3402210475733;43.3765817715842;57.103956431203;62.5020022425116;67.6918148326125;59.5947461156495;53.4038122697421;96.2678199583534;70.7111965401249;82.2200864968765;92.0230658337338;105.798494313631;102.634951145283;108.121095627102;137.401890116931;144.714079769342;115.000800897005;127.967323402211;139.596347909659;148.614448181964;156.767579689252;185.607880826526;212.245715201025;200.63270863367;205.125740829729;208.954028511933;183.869934326446;196.756367131187;186.713118692936;189.428159538683;192.311388755406;
